,game,game_id,player_id,status,start_time,end_time,player_hand,player_hand_value,banker_hand,banker_hand_value,last_action,player_wager,player_payout,game_outcome,player_bet,player_bet_outcome
2972,Baccarat,GID-MPBDUK,PID-000042,Success,2023-12-07T05:38:31,2023-12-07T05:42:15,"[{'value': '2', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Diamonds'}]",4,"[{'value': '5', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Diamonds'}]",5,banker_draw,122.0,-122.0,Banker wins!,Tie,Player bet on tie losses!
2973,Baccarat,GID-WY1K3K,PID-000029,Success,2023-11-01T01:55:59,2023-11-01T01:59:58,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Spades'}, {'value': 'Q', 'rank': 'Spades'}]",5,"[{'value': '3', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Diamonds'}]",9,initial_deal,608.0,-608.0,Banker wins!,Player,Player bet on player losses!
2974,Baccarat,GID-0CSYGY,PID-000050,Success,2023-12-03T09:15:40,2023-12-03T09:18:27,"[{'value': '6', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Clubs'}]",6,"[{'value': '9', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Clubs'}]",9,initial_deal,888.0,-888.0,Banker wins!,Tie,Player bet on tie losses!
2975,Baccarat,GID-9AOSA2,PID-000035,Success,2023-01-08T07:19:22,2023-01-08T07:21:18,"[{'value': '8', 'rank': 'Diamonds'}, {'value': 'Q', 'rank': 'Clubs'}]",8,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Diamonds'}]",8,initial_deal,545.0,-545.0,It's a tie!,Banker,Player bet on banker losses!
2976,Baccarat,GID-BFYHU6,PID-000003,Success,2024-02-14T02:51:23,2024-02-14T02:53:53,"[{'value': '10', 'rank': 'Spades'}, {'value': 'Q', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Hearts'}]",1,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Hearts'}]",8,initial_deal,800.0,-800.0,Banker wins!,Tie,Player bet on tie losses!
2977,Baccarat,GID-74R1FV,PID-000026,Success,2023-12-08T06:34:19,2023-12-08T06:35:38,"[{'value': '6', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Spades'}, {'value': '3', 'rank': 'Clubs'}]",3,"[{'value': '8', 'rank': 'Clubs'}, {'value': '3', 'rank': 'Spades'}, {'value': 'Q', 'rank': 'Spades'}]",1,banker_draw,427.0,427.0,Player wins!,Player,Player bet on player wins!
2978,Baccarat,GID-PNU34F,PID-000036,Success,2023-11-28T21:38:55,2023-11-28T21:42:50,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Spades'}, {'value': '3', 'rank': 'Clubs'}]",6,"[{'value': '4', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Diamonds'}]",7,initial_deal,612.0,581.4,Banker wins!,Banker,Player bet on banker wins!
2979,Baccarat,GID-BJZB88,PID-000017,Success,2024-03-26T14:08:06,2024-03-26T14:10:04,"[{'value': '5', 'rank': 'Diamonds'}, {'value': '2', 'rank': 'Spades'}]",7,"[{'value': '10', 'rank': 'Clubs'}, {'value': 'A', 'rank': 'Spades'}, {'value': '2', 'rank': 'Clubs'}]",3,banker_draw,214.0,-214.0,Player wins!,Banker,Player bet on banker losses!
2980,Baccarat,GID-PEVIK3,PID-000004,Success,2023-07-24T01:39:37,2023-07-24T01:43:22,"[{'value': 'K', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Spades'}, {'value': 'Q', 'rank': 'Diamonds'}]",0,"[{'value': '8', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Spades'}]",7,initial_deal,79.0,-79.0,Banker wins!,Player,Player bet on player losses!
2981,Baccarat,GID-BNVN3V,PID-000007,Success,2024-01-06T21:54:53,2024-01-06T21:56:51,"[{'value': 'Q', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Clubs'}]",6,"[{'value': '7', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Diamonds'}]",9,initial_deal,963.0,914.8499999999999,Banker wins!,Banker,Player bet on banker wins!
2982,Baccarat,GID-32PH4B,PID-000041,Success,2024-06-02T06:47:53,2024-06-02T06:50:49,"[{'value': '7', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Diamonds'}]",6,"[{'value': '3', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Spades'}, {'value': '10', 'rank': 'Spades'}]",3,banker_draw,608.0,-608.0,Player wins!,Tie,Player bet on tie losses!
2983,Baccarat,GID-D9R4JW,PID-000007,Success,2023-03-25T20:17:27,2023-03-25T20:21:18,"[{'value': 'K', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Spades'}, {'value': '6', 'rank': 'Hearts'}]",0,"[{'value': '2', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Spades'}]",9,banker_draw,451.0,-451.0,Banker wins!,Tie,Player bet on tie losses!
2984,Baccarat,GID-TDOHF3,PID-000038,Success,2023-12-05T13:09:01,2023-12-05T13:11:29,"[{'value': '3', 'rank': 'Clubs'}, {'value': '7', 'rank': 'Clubs'}, {'value': '2', 'rank': 'Diamonds'}]",2,"[{'value': '7', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Clubs'}]",7,initial_deal,865.0,-865.0,Banker wins!,Player,Player bet on player losses!
2985,Baccarat,GID-NT1JWP,PID-000021,Success,2023-12-02T18:14:17,2023-12-02T18:15:54,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Clubs'}, {'value': '6', 'rank': 'Hearts'}]",6,"[{'value': '8', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Spades'}]",8,initial_deal,885.0,-885.0,Banker wins!,Tie,Player bet on tie losses!
2986,Baccarat,GID-M67U9E,PID-000027,Success,2023-12-17T18:06:55,2023-12-17T18:09:53,"[{'value': '7', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Spades'}]",5,"[{'value': '4', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Diamonds'}]",9,initial_deal,172.0,163.4,Banker wins!,Banker,Player bet on banker wins!
2987,Baccarat,GID-OMVRQH,PID-000037,Success,2023-06-06T10:35:50,2023-06-06T10:37:41,"[{'value': '5', 'rank': 'Spades'}, {'value': '9', 'rank': 'Spades'}, {'value': '4', 'rank': 'Spades'}]",8,"[{'value': '7', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Clubs'}]",8,initial_deal,890.0,-890.0,It's a tie!,Banker,Player bet on banker losses!
2988,Baccarat,GID-RULH86,PID-000045,Success,2024-04-09T08:36:10,2024-04-09T08:38:03,"[{'value': '5', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Clubs'}, {'value': 'A', 'rank': 'Clubs'}]",2,"[{'value': '4', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Diamonds'}]",4,banker_draw,400.0,380.0,Banker wins!,Banker,Player bet on banker wins!
2989,Baccarat,GID-7JSQ0A,PID-000020,Success,2024-01-12T10:46:36,2024-01-12T10:49:22,"[{'value': '2', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Diamonds'}]",5,"[{'value': '10', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Clubs'}]",7,initial_deal,241.0,228.95,Banker wins!,Banker,Player bet on banker wins!
2990,Baccarat,GID-90UVMV,PID-000026,Success,2023-08-09T08:28:19,2023-08-09T08:30:01,"[{'value': '3', 'rank': 'Spades'}, {'value': 'J', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Spades'}]",3,"[{'value': '7', 'rank': 'Clubs'}, {'value': '2', 'rank': 'Spades'}]",9,initial_deal,717.0,681.15,Banker wins!,Banker,Player bet on banker wins!
2991,Baccarat,GID-RA65RQ,PID-000047,Success,2023-08-15T09:53:30,2023-08-15T09:55:13,"[{'value': '3', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Diamonds'}]",6,"[{'value': '9', 'rank': 'Clubs'}, {'value': '8', 'rank': 'Spades'}]",7,initial_deal,858.0,-858.0,Banker wins!,Player,Player bet on player losses!
2992,Baccarat,GID-9L9T5H,PID-000030,Success,2024-04-18T22:45:25,2024-04-18T22:47:02,"[{'value': '6', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Spades'}]",7,"[{'value': '8', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Spades'}]",7,initial_deal,105.0,-105.0,It's a tie!,Player,Player bet on player losses!
2993,Baccarat,GID-6K49QG,PID-000012,Success,2023-03-23T19:56:43,2023-03-23T19:59:34,"[{'value': 'Q', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Spades'}, {'value': '9', 'rank': 'Hearts'}]",0,"[{'value': '7', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Spades'}]",7,initial_deal,841.0,-841.0,Banker wins!,Tie,Player bet on tie losses!
2994,Baccarat,GID-3CP43J,PID-000029,Success,2023-11-11T23:40:40,2023-11-11T23:44:22,"[{'value': '7', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Diamonds'}]",7,"[{'value': '10', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Clubs'}]",9,initial_deal,258.0,-258.0,Banker wins!,Tie,Player bet on tie losses!
2995,Baccarat,GID-806HF0,PID-000038,Success,2023-10-03T13:38:53,2023-10-03T13:40:46,"[{'value': '9', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Spades'}, {'value': '9', 'rank': 'Spades'}]",1,"[{'value': '9', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Clubs'}]",9,initial_deal,38.0,-38.0,Banker wins!,Player,Player bet on player losses!
2996,Baccarat,GID-Q6QAIS,PID-000024,Success,2024-05-19T20:08:47,2024-05-19T20:10:40,"[{'value': '10', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Spades'}]",5,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Clubs'}]",6,initial_deal,76.0,-76.0,Banker wins!,Tie,Player bet on tie losses!
2997,Baccarat,GID-7J5NLH,PID-000044,Success,2024-06-07T06:27:01,2024-06-07T06:29:13,"[{'value': '5', 'rank': 'Diamonds'}, {'value': '2', 'rank': 'Spades'}]",7,"[{'value': '8', 'rank': 'Hearts'}, {'value': '10', 'rank': 'Diamonds'}]",8,initial_deal,595.0,-595.0,Banker wins!,Player,Player bet on player losses!
2998,Baccarat,GID-77GMT5,PID-000050,Success,2024-04-25T19:38:59,2024-04-25T19:40:58,"[{'value': '3', 'rank': 'Hearts'}, {'value': '10', 'rank': 'Clubs'}, {'value': '6', 'rank': 'Spades'}]",9,"[{'value': '3', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Spades'}]",7,initial_deal,705.0,-705.0,Player wins!,Banker,Player bet on banker losses!
2999,Baccarat,GID-EKUHK4,PID-000039,Success,2023-06-09T08:28:15,2023-06-09T08:29:39,"[{'value': '7', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Clubs'}]",7,"[{'value': '8', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Clubs'}, {'value': '10', 'rank': 'Clubs'}]",3,banker_draw,7.0,-7.0,Player wins!,Tie,Player bet on tie losses!
3000,Baccarat,GID-7WJ0Z1,PID-000049,Success,2024-03-11T20:36:49,2024-03-11T20:38:47,"[{'value': '4', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Spades'}, {'value': '2', 'rank': 'Hearts'}]",6,"[{'value': '7', 'rank': 'Clubs'}, {'value': '2', 'rank': 'Spades'}]",9,initial_deal,200.0,190.0,Banker wins!,Banker,Player bet on banker wins!
3001,Baccarat,GID-O3ESGX,PID-000046,Success,2024-05-06T18:34:40,2024-05-06T18:36:25,"[{'value': 'Q', 'rank': 'Clubs'}, {'value': '7', 'rank': 'Spades'}]",7,"[{'value': '9', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Diamonds'}]",7,initial_deal,520.0,4160.0,It's a tie!,Tie,Player bet on tie wins!
3002,Baccarat,GID-9MQW6U,PID-000041,Success,2023-09-30T23:58:51,2023-10-01T00:01:43,"[{'value': '4', 'rank': 'Clubs'}, {'value': 'A', 'rank': 'Spades'}, {'value': '10', 'rank': 'Hearts'}]",5,"[{'value': '9', 'rank': 'Hearts'}, {'value': '10', 'rank': 'Clubs'}]",9,initial_deal,55.0,-55.0,Banker wins!,Player,Player bet on player losses!
3003,Baccarat,GID-AAX0SJ,PID-000028,Success,2024-05-25T08:28:20,2024-05-25T08:31:19,"[{'value': '5', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Spades'}]",7,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Diamonds'}]",7,initial_deal,881.0,-881.0,It's a tie!,Banker,Player bet on banker losses!
3004,Baccarat,GID-G92SOP,PID-000012,Success,2023-12-31T02:14:18,2023-12-31T02:16:17,"[{'value': '10', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Spades'}, {'value': '10', 'rank': 'Spades'}]",0,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,954.0,906.3,Banker wins!,Banker,Player bet on banker wins!
3005,Baccarat,GID-TGQ841,PID-000043,Success,2023-01-05T18:09:28,2023-01-05T18:11:18,"[{'value': '9', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Spades'}]",8,"[{'value': '6', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Hearts'}]",3,banker_draw,301.0,301.0,Player wins!,Player,Player bet on player wins!
3006,Baccarat,GID-5G595O,PID-000026,Success,2023-09-07T23:43:57,2023-09-07T23:46:56,"[{'value': '2', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Clubs'}]",7,"[{'value': '9', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Diamonds'}]",9,initial_deal,182.0,172.9,Banker wins!,Banker,Player bet on banker wins!
3007,Baccarat,GID-EBTIIJ,PID-000043,Success,2023-07-30T05:54:32,2023-07-30T05:56:05,"[{'value': '2', 'rank': 'Spades'}, {'value': '10', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Spades'}]",2,"[{'value': '6', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Clubs'}]",7,initial_deal,84.0,79.8,Banker wins!,Banker,Player bet on banker wins!
3008,Baccarat,GID-F8SQVI,PID-000001,Success,2024-01-20T04:44:51,2024-01-20T04:46:50,"[{'value': '7', 'rank': 'Spades'}, {'value': 'J', 'rank': 'Spades'}]",7,"[{'value': '6', 'rank': 'Diamonds'}, {'value': '4', 'rank': 'Spades'}, {'value': '10', 'rank': 'Hearts'}]",0,banker_draw,833.0,-833.0,Player wins!,Banker,Player bet on banker losses!
3009,Baccarat,GID-780XJ7,PID-000048,Success,2023-01-08T15:08:07,2023-01-08T15:12:05,"[{'value': '8', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Spades'}]",8,"[{'value': '3', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Diamonds'}]",8,initial_deal,251.0,-251.0,It's a tie!,Banker,Player bet on banker losses!
3010,Baccarat,GID-RJ0FCP,PID-000020,Success,2023-01-17T05:30:38,2023-01-17T05:34:23,"[{'value': '5', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Clubs'}, {'value': '8', 'rank': 'Hearts'}]",3,"[{'value': '4', 'rank': 'Diamonds'}, {'value': '3', 'rank': 'Spades'}]",7,initial_deal,962.0,-962.0,Banker wins!,Player,Player bet on player losses!
3011,Baccarat,GID-0UZUK9,PID-000004,Success,2023-05-30T05:01:33,2023-05-30T05:04:27,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Spades'}]",6,"[{'value': '3', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Diamonds'}]",9,initial_deal,228.0,216.6,Banker wins!,Banker,Player bet on banker wins!
3012,Baccarat,GID-AIF3QN,PID-000048,Success,2023-06-29T18:53:27,2023-06-29T18:56:12,"[{'value': '3', 'rank': 'Clubs'}, {'value': '3', 'rank': 'Spades'}]",6,"[{'value': '9', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Spades'}]",8,initial_deal,867.0,-867.0,Banker wins!,Player,Player bet on player losses!
3013,Baccarat,GID-ZU2T33,PID-000022,Success,2023-10-24T08:57:38,2023-10-24T09:01:35,"[{'value': 'Q', 'rank': 'Clubs'}, {'value': '10', 'rank': 'Spades'}, {'value': '8', 'rank': 'Spades'}]",8,"[{'value': '4', 'rank': 'Clubs'}, {'value': '10', 'rank': 'Clubs'}, {'value': '7', 'rank': 'Diamonds'}]",1,banker_draw,170.0,170.0,Player wins!,Player,Player bet on player wins!
3014,Baccarat,GID-KSWIC9,PID-000005,Success,2023-07-15T05:32:47,2023-07-15T05:36:34,"[{'value': '2', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Spades'}]",6,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,836.0,794.1999999999999,Banker wins!,Banker,Player bet on banker wins!
3015,Baccarat,GID-BK4J29,PID-000045,Success,2024-01-30T21:10:20,2024-01-30T21:13:19,"[{'value': '6', 'rank': 'Spades'}, {'value': '9', 'rank': 'Spades'}, {'value': 'Q', 'rank': 'Diamonds'}]",5,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Diamonds'}]",9,initial_deal,350.0,332.5,Banker wins!,Banker,Player bet on banker wins!
3016,Baccarat,GID-UWZ6QW,PID-000029,Success,2023-08-25T09:09:08,2023-08-25T09:10:23,"[{'value': '10', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Clubs'}]",1,"[{'value': '9', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Hearts'}]",9,initial_deal,818.0,-818.0,Banker wins!,Tie,Player bet on tie losses!
3017,Baccarat,GID-TIV0PB,PID-000029,Success,2023-03-06T02:37:27,2023-03-06T02:40:26,"[{'value': '9', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Spades'}]",8,"[{'value': '8', 'rank': 'Spades'}, {'value': 'Q', 'rank': 'Spades'}]",8,initial_deal,740.0,-740.0,It's a tie!,Player,Player bet on player losses!
3018,Baccarat,GID-TK98SB,PID-000002,Success,2023-05-15T08:37:04,2023-05-15T08:40:45,"[{'value': '6', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Diamonds'}]",9,"[{'value': '7', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Clubs'}]",6,initial_deal,92.0,-92.0,Player wins!,Tie,Player bet on tie losses!
3019,Baccarat,GID-NOF14O,PID-000043,Success,2023-02-21T17:53:02,2023-02-21T17:56:43,"[{'value': '2', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Diamonds'}]",9,"[{'value': 'Q', 'rank': 'Clubs'}, {'value': '3', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Spades'}]",3,banker_draw,264.0,-264.0,Player wins!,Banker,Player bet on banker losses!
3020,Baccarat,GID-Y59CM2,PID-000028,Success,2023-07-06T09:38:01,2023-07-06T09:39:19,"[{'value': '4', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Spades'}]",8,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Diamonds'}]",8,initial_deal,670.0,-670.0,It's a tie!,Player,Player bet on player losses!
3021,Baccarat,GID-52OYXE,PID-000029,Success,2023-09-30T17:27:29,2023-09-30T17:30:00,"[{'value': '8', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Clubs'}]",8,"[{'value': '9', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Clubs'}]",9,initial_deal,600.0,-600.0,Banker wins!,Tie,Player bet on tie losses!
3022,Baccarat,GID-W0JP51,PID-000041,Success,2023-07-18T09:31:26,2023-07-18T09:33:02,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Diamonds'}]",8,"[{'value': '9', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Clubs'}]",3,banker_draw,56.0,56.0,Player wins!,Player,Player bet on player wins!
3023,Baccarat,GID-LR9QE8,PID-000023,Success,2024-05-01T00:35:07,2024-05-01T00:37:55,"[{'value': '7', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Diamonds'}]",8,"[{'value': '7', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Spades'}, {'value': '10', 'rank': 'Hearts'}]",0,banker_draw,468.0,-468.0,Player wins!,Tie,Player bet on tie losses!
3024,Baccarat,GID-HE5SZ1,PID-000036,Success,2023-06-27T02:46:00,2023-06-27T02:48:06,"[{'value': '3', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Clubs'}, {'value': '8', 'rank': 'Hearts'}]",1,"[{'value': 'Q', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Spades'}, {'value': '7', 'rank': 'Hearts'}]",7,banker_draw,369.0,-369.0,Banker wins!,Player,Player bet on player losses!
3025,Baccarat,GID-7RW1P1,PID-000039,Success,2024-03-27T21:08:51,2024-03-27T21:10:46,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Spades'}, {'value': '7', 'rank': 'Spades'}]",7,"[{'value': 'Q', 'rank': 'Clubs'}, {'value': '8', 'rank': 'Spades'}]",8,initial_deal,90.0,-90.0,Banker wins!,Player,Player bet on player losses!
3026,Baccarat,GID-F3KJD9,PID-000047,Success,2024-02-22T17:02:05,2024-02-22T17:03:58,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Hearts'}]",0,"[{'value': 'K', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Clubs'}]",5,banker_draw,133.0,126.35,Banker wins!,Banker,Player bet on banker wins!
3027,Baccarat,GID-GHPJWE,PID-000010,Success,2024-05-02T06:30:09,2024-05-02T06:32:29,"[{'value': '3', 'rank': 'Spades'}, {'value': '5', 'rank': 'Spades'}]",8,"[{'value': '8', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Diamonds'}]",7,initial_deal,994.0,-994.0,Player wins!,Banker,Player bet on banker losses!
3028,Baccarat,GID-DY22FZ,PID-000032,Success,2023-12-21T01:42:51,2023-12-21T01:45:46,"[{'value': '6', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Spades'}]",2,"[{'value': '6', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Spades'}]",7,initial_deal,220.0,209.0,Banker wins!,Banker,Player bet on banker wins!
3029,Baccarat,GID-NL66ZU,PID-000049,Success,2024-06-15T21:14:31,2024-06-15T21:16:23,"[{'value': '8', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Diamonds'}]",6,"[{'value': 'K', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,457.0,434.15,Banker wins!,Banker,Player bet on banker wins!
3030,Baccarat,GID-PR68D7,PID-000029,Success,2023-07-24T06:41:48,2023-07-24T06:45:45,"[{'value': 'K', 'rank': 'Hearts'}, {'value': '10', 'rank': 'Spades'}, {'value': '5', 'rank': 'Hearts'}]",5,"[{'value': '7', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Clubs'}]",6,initial_deal,81.0,-81.0,Banker wins!,Player,Player bet on player losses!
3031,Baccarat,GID-ZU4M1T,PID-000004,Success,2024-03-30T18:14:39,2024-03-30T18:17:27,"[{'value': 'J', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Clubs'}, {'value': '5', 'rank': 'Clubs'}]",5,"[{'value': '4', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Clubs'}]",8,initial_deal,987.0,-987.0,Banker wins!,Tie,Player bet on tie losses!
3032,Baccarat,GID-IIVSLK,PID-000016,Success,2023-11-14T21:48:25,2023-11-14T21:49:51,"[{'value': '7', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Spades'}]",7,"[{'value': 'K', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Spades'}]",8,initial_deal,557.0,-557.0,Banker wins!,Tie,Player bet on tie losses!
3033,Baccarat,GID-2FUKM8,PID-000022,Success,2023-05-17T07:53:26,2023-05-17T07:55:02,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Spades'}, {'value': '8', 'rank': 'Diamonds'}]",8,"[{'value': '3', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Clubs'}, {'value': 'A', 'rank': 'Spades'}]",3,banker_draw,258.0,-258.0,Player wins!,Banker,Player bet on banker losses!
3034,Baccarat,GID-0DBOZI,PID-000024,Success,2023-02-09T17:54:20,2023-02-09T17:57:57,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Diamonds'}]",6,"[{'value': '10', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Spades'}]",6,initial_deal,0.0,0.0,It's a tie!,Tie,Player bet on tie wins!
3035,Baccarat,GID-Q267M1,PID-000009,Success,2023-06-08T16:55:36,2023-06-08T16:58:19,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Diamonds'}, {'value': '2', 'rank': 'Diamonds'}]",6,"[{'value': '2', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Diamonds'}]",7,initial_deal,940.0,-940.0,Banker wins!,Player,Player bet on player losses!
3036,Baccarat,GID-X6P1QO,PID-000032,Success,2023-01-20T07:29:10,2023-01-20T07:30:39,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Diamonds'}]",8,"[{'value': 'A', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Spades'}]",9,initial_deal,593.0,-593.0,Banker wins!,Tie,Player bet on tie losses!
3037,Baccarat,GID-6J02K3,PID-000039,Success,2023-12-26T20:49:25,2023-12-26T20:52:52,"[{'value': '7', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Diamonds'}]",7,"[{'value': '6', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Spades'}]",7,initial_deal,71.0,-71.0,It's a tie!,Player,Player bet on player losses!
3038,Baccarat,GID-QPQUJQ,PID-000016,Success,2023-10-15T00:32:54,2023-10-15T00:35:48,"[{'value': 'Q', 'rank': 'Clubs'}, {'value': '3', 'rank': 'Spades'}, {'value': '2', 'rank': 'Spades'}]",5,"[{'value': 'A', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Diamonds'}]",4,banker_draw,473.0,473.0,Player wins!,Player,Player bet on player wins!
3039,Baccarat,GID-SPWXHG,PID-000029,Success,2023-01-02T16:44:06,2023-01-02T16:46:55,"[{'value': '3', 'rank': 'Spades'}, {'value': '6', 'rank': 'Spades'}]",9,"[{'value': '7', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Hearts'}]",7,initial_deal,990.0,-990.0,Player wins!,Tie,Player bet on tie losses!
